Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
8184c9f1-18d8-4775-81f8-5aa58d97d6d5,81151805-6014-47e0-80a5-064fb3aaf59e,539044,Long Term,,,2 years,Home Mortgage,Debt Consolidation,17868.74,9.6,,10,0,385358,764060,0,0
97f15d36-0c2f-4287-9a03-771c3494b42a,b418a33d-088a-4642-b7c7-ecca975f54e2,268004,Short Term,735,1157328,5 years,Rent,Debt Consolidation,10223.14,8.4,,12,0,229501,431398,0,0
83f62088-685c-43fd-a8d8-4f231387aa1e,85bdae7f-6942-4458-8eb6-3867eaf64c18,196724,Short Term,,,5 years,Home Mortgage,Debt Consolidation,9939.47,12.1,,17,0,291631,516318,0,0
d3ddc166-8421-4303-8375-974fb73956f0,d7170594-66c2-45e5-814f-a80c9a6f7975,261998,Short Term,,,8 years,Rent,Debt Consolidation,9690,20.2,,8,0,180709,758142,0,0
0bf2703d-c6d5-4b8c-b443-ee6ca574a5a1,cc4b2c40-baac-4c2d-9666-ee7fc30ec958,264264,Short Term,,,8 years,Rent,Debt Consolidation,11657.26,27.4,,12,0,332614,442684,0,0
392a73fc-c85f-420a-92f6-01cadafd3b1a,6a425333-6797-42dc-8929-6a86785843df,99999999,Short Term,736,1828826,1 year,Home Mortgage,Debt Consolidation,18897.78,40.9,10,11,0,710334,937816,0,0
20ca14c4-1d70-410f-9bb9-e502117737ab,2eeb521f-cbd6-4bab-81d0-7a3d3c7e498e,176880,Short Term,684,1241175,10+ years,Home Mortgage,other,22858.33,16.4,13,18,0,436867,896918,0,0
83ec5b2d-cee2-4868-8e4f-fc513086230e,6c894ef2-5527-4521-803c-8dca1ea6edf2,99999999,Short Term,739,939759,9 years,Rent,Debt Consolidation,24198.59,19.7,47,11,2,96444,262152,1,1
3e54687b-d549-4004-bc4e-be290468730a,806e8a16-99b6-4ef9-90b0-2a38623f3536,99999999,Short Term,735,1241707,10+ years,Home Mortgage,Debt Consolidation,8733.54,19.6,20,8,0,139973,403194,0,0
36554ed9-b7f6-488d-9706-a207a2321c5a,058457a8-aec5-45f4-b976-08a7cc217add,554576,Short Term,734,1341039,< 1 year,Rent,Debt Consolidation,21456.7,14,,8,0,634961,896610,0,0
b3d56878-cc07-425d-8937-4262d08eed91,4426fbfe-2425-4002-befb-8b2fb54d1617,220902,Short Term,,,8 years,Rent,Debt Consolidation,21500.78,12.8,19,11,0,123462,258500,0,0
dc5e8f6d-f28e-4485-97db-f3a089a155f2,ebf41e5e-8d06-42bb-b1eb-38f23769692e,350174,Long Term,622,1171882,2 years,Home Mortgage,Home Improvements,4277.28,14.6,,3,0,116888,137808,0,0
cc5b6b66-ca4a-4820-8188-407d094f90d5,0ad31931-5ed8-4e50-80f7-1cb1f2baf03f,32692,Short Term,703,584250,1 year,Rent,Other,8393.82,11.1,,6,0,15314,18040,0,0
40a370a4-4d13-4f8e-a462-12c400a4d13e,45c5bf13-98e7-463e-8e37-6887b01d9248,108460,Short Term,688,1701051,2 years,Rent,Other,22680.68,17,,8,0,91580,253660,0,0
d349a50f-d430-4de6-8cfb-6e999eb2fe40,9f6bed30-64ae-4510-95e4-a7d40e9c10b4,443036,Long Term,665,1243531,2 years,Home Mortgage,Debt Consolidation,26839.4,10.5,,8,0,382964,478346,0,0
465d1b1a-fefb-4944-a166-b73fa7cf317a,7778b8a5-7262-40ce-a8f7-136d0c5ca62d,99999999,Short Term,728,863208,2 years,Rent,Debt Consolidation,4006.91,10.1,,7,0,156731,253110,0,0
4575c2f5-b21e-41f3-aad5-ec610a9e487e,e4ba27d8-248e-4065-b63c-e06294c26c01,143352,Long Term,683,857052,6 years,Rent,Business Loan,13569.99,11.6,,7,0,66576,81576,0,0
0ca34329-005f-46d3-9774-81e187edb146,b9ca924d-6a62-4264-a758-b8a00e651063,404030,Long Term,657,1647794,2 years,Home Mortgage,Debt Consolidation,16889.86,12.4,2,8,0,46379,108042,0,0
0f766752-4c4b-4af8-8233-25aab7554a5f,4a955fd8-3bba-4105-87b1-903543f7790b,322146,Short Term,732,1255387,5 years,Own Home,Debt Consolidation,13809.2,26.7,28,17,0,334115,692076,0,0
26127fef-4ffc-405b-b770-b09d5ce433e8,9866ef90-ffc3-4909-9409-793f78ab7e88,786940,Long Term,,,9 years,Home Mortgage,Home Improvements,23382.54,14,23,11,0,601996,1909732,0,0
452cc17b-6557-447a-b203-ed5229ab16b3,9d1fd3a8-4b62-45e3-8b35-944edc99f598,446776,Long Term,709,1581997,9 years,Home Mortgage,Debt Consolidation,20038.73,21.4,46,7,0,136781,297154,0,0
4d263349-34f6-4374-b9d2-52eb12e89376,83c01fe0-f6b5-4b48-ae5c-cf8f8c254bea,107800,Short Term,732,949620,10+ years,Rent,major_purchase,1210.87,17.1,15,7,1,19855,58190,0,0
f5882e8b-eea6-4b72-b446-64c85caaef6f,a24a54ca-3c40-4af2-86a3-8053aadb3aca,225214,Short Term,6970,849794,4 years,Rent,moving,8993.46,16.5,7,15,1,173660,349690,0,1
2a385b43-8161-49ce-b6b8-7e0287a03f35,d2dd2acf-b85d-49da-9174-7948b54faa50,99999999,Short Term,729,1664400,10+ years,Home Mortgage,Debt Consolidation,6269.24,21.6,13,10,1,137370,345774,1,0
957f3d8f-a7f5-4a16-a4f2-28cb6aae7f42,c02280c9-6883-4119-967c-0d10dd445695,449636,Short Term,748,1472918,5 years,Home Mortgage,Debt Consolidation,14851.92,22.1,,15,0,543172,1158234,0,0
55ff06e6-0d18-4780-9fec-65ed30d49583,3a5311f6-5850-4e9a-a0b7-b58dacb24393,132902,Short Term,715,1912920,< 1 year,Home Mortgage,Business Loan,3953.52,15.4,37,9,0,79344,168278,0,0
d6228c2e-b1f2-4180-aadc-9c1f9d562813,20dcacde-9ff3-4dd4-b7aa-9c4fc89de2cb,99999999,Short Term,747,1305832,1 year,Rent,Debt Consolidation,14037.58,17.3,18,7,0,245309,458106,0,0
ebeaadec-afda-4aec-8ea7-efb1822874ab,f9d1cd17-4848-4d44-be22-6b7f54db0ba8,65318,Short Term,709,470060,3 years,Rent,Debt Consolidation,1786.19,5.2,,9,1,32414,165352,1,0
dc6b726c-fb4c-47fc-aa03-6dc153aa5bbb,3bb05e4c-0176-4876-a1b4-4c26bda2d4a0,47278,Short Term,719,622231,1 year,Own Home,Medical Bills,16696.44,4.3,,7,0,36879,180202,0,0
b3b5a924-cf67-4854-bc9d-fb4578e415a1,cb3329df-10b5-4b88-a8eb-deee67d4c455,99999999,Short Term,721,661808,5 years,Home Mortgage,Debt Consolidation,14725.19,13.7,77,18,0,323380,455510,0,0
53618ca7-611c-4e26-8eaa-fba5c9d868a1,b667c643-a3f3-481f-964b-22926bcb94f7,163064,Short Term,715,1032783,10+ years,Rent,Debt Consolidation,4526.94,16.5,,8,1,81168,451902,1,0
143f9e61-2072-442e-afa3-7ba09af03469,53518fab-a4a9-4d2f-a34e-97fde56ad351,109252,Short Term,,,1 year,Rent,Debt Consolidation,13522.68,25.9,,4,0,167960,218504,0,0
c40e6777-279b-49a0-815c-a4062ebc47df,4291e18d-05f5-4697-bef9-8bcc16f09118,112662,Short Term,749,1945980,10+ years,Home Mortgage,Other,3648.76,19.4,,6,0,126559,893618,0,0
f311a6a9-555c-4be0-9a69-bb99273f39f1,6fb4cbea-9baf-4094-9714-4733e913e899,89342,Short Term,723,1224968,< 1 year,Rent,other,19905.73,13.8,23,16,0,11476,116578,0,0
f73a1dca-febc-4300-8f67-34a16ef12800,9b3fa3da-a5be-4973-a42e-50bc618b36ed,155914,Short Term,697,338333,8 years,Own Home,Debt Consolidation,9247.87,17.5,,12,0,142253,306174,0,0
4ddb28fc-4942-4fa1-ae79-89da70f011f6,ea8d1802-baf2-4f08-9df8-eb71ff3b9b2d,755062,Long Term,653,1769983,10+ years,Home Mortgage,Debt Consolidation,29352.34,16,,8,0,319428,447260,0,0
f93876a1-7101-4543-a290-e37449646968,26322275-14cd-4b5d-8e64-38a7b1d921a3,160886,Short Term,717,529283,3 years,Home Mortgage,other,943.92,10.5,45,4,0,12122,43846,0,0
638b17b8-d3b5-4467-816a-837846aabf55,beebc3d4-c774-4aa7-8df0-2de4b77eac61,99999999,Short Term,719,544920,1 year,Rent,Debt Consolidation,12987.45,11.7,38,14,0,195358,482306,0,0
4270535a-dc7b-41d7-9ffb-29365a3a9b70,80852b74-ed74-4aaf-924f-9dee23036230,103048,Short Term,750,2317525,5 years,Rent,Debt Consolidation,13924.34,13.4,45,6,0,57912,253088,0,0
b0c5dcee-74bc-4f9c-9f18-7c870ffb584d,a9a9f0db-0700-4341-bc17-9e82d532700a,270490,Short Term,,,,Rent,Debt Consolidation,27981.11,29.6,,23,0,1023682,17959172,0,0
a0d3fe97-8a00-426c-872b-4fb3993e748d,9c1dfe87-8a79-4872-87d4-4216b1720465,61908,Short Term,731,468977,< 1 year,Rent,Buy a Car,5744.84,7.1,,9,0,118484,314644,0,0
c8d02f72-f284-475e-b8fc-9e5608eb2358,f90d5ca0-c542-4d70-bc67-8081d90f316b,448778,Long Term,723,866628,8 years,Own Home,Debt Consolidation,20799.11,17,11,7,0,331360,452452,0,0
8c6165ea-761a-4836-b45c-9b8186c7698b,f37cb975-df29-4506-a093-d62effc5e829,769846,Long Term,690,3419316,5 years,Home Mortgage,other,59838.03,35.9,38,21,0,312987,776028,0,0
8131bbcc-884b-44cb-b13c-d8eecde60dba,9c3d8eb0-524e-4d78-b6a9-501cc090e023,440704,Long Term,705,1046672,< 1 year,Rent,Debt Consolidation,8085.64,16.5,,10,0,86868,209132,0,0
,,,,,,,,,,,,,,,,,
403454a0-d6ba-4efa-a21c-a777a7313d91,c177f745-ab3a-4374-809d-3ffe1e8c8037,99999999,Long Term,632,2435667,10+ years,Own Home,Debt Consolidation,23138.77,25,13,14,0,341962,533632,0,0
1cee3123-b30b-4a3c-beed-b38fee4fd8bc,9196b309-5361-4d5d-b925-7e37b25d7d57,323532,Long Term,727,1546087,< 1 year,Home Mortgage,Debt Consolidation,49861.51,21,,16,1,505913,935770,1,0
f8a5f5a3-31ef-4595-aae6-d313d1ba65fe,7a33f05d-5f69-4d48-8dc3-5effb357f0fc,270886,Long Term,746,797202,1 year,Rent,Debt Consolidation,10031.43,19.9,30,6,0,169233,541310,0,0
03abc0ad-74c4-48c6-bc35-31f012bb2a15,46e5b536-ac02-4b0b-855c-3a169f213c79,546700,Short Term,730,2644040,6 years,Rent,Debt Consolidation,32830.1,21.6,12,10,0,199462,317240,0,0
48352ede-201e-4560-b3b3-b1ace88890c7,82e27888-4b8c-4571-b4cb-e3025c5e37cd,227744,Long Term,639,1513008,< 1 year,Home Mortgage,other,7224.56,13,49,8,0,165110,291434,0,0
1cece2dd-9529-4aab-9bf5-f92326faf505,36d7b157-cd8e-43af-b223-44af3d52ba97,99999999,Short Term,724,472017,3 years,Rent,other,6057.39,5.1,,5,0,72124,261822,0,0
2fb50f7c-7dc8-405a-b1fd-6bdc284cc19a,9fb6282f-48b9-48ad-921c-3f3d901b913f,219318,Short Term,720,947055,1 year,Home Mortgage,Home Improvements,21387.73,12.4,,12,0,538422,754754,0,0
e7182085-eaf5-44b5-961e-ab60d920fef2,c80255a6-4353-4c41-ab95-cc7f78fdf4e9,102542,Short Term,736,329080,,Home Mortgage,Debt Consolidation,6855.77,21.6,,9,0,213712,388476,0,0
9b4a0d90-1eef-44b9-974c-013b21c7d7a6,9b72bd71-e91e-43fa-96f4-ce88e3e0455a,319462,Long Term,660,1159741,10+ years,Home Mortgage,Debt Consolidation,25707.57,12.8,,14,0,269914,742390,0,0
6741c1bc-71ab-415c-95e4-ae4644162786,aa517caa-31d1-4787-88fc-25cc8b0e2f46,99999999,Short Term,745,2335347,6 years,Home Mortgage,Debt Consolidation,42619.85,17.5,2,23,0,443346,1579512,0,0
6785bf7e-2f4b-4d92-a09f-116789af2649,4bb2328c-6eb4-4b40-b6e6-78d43da1d6fd,99999999,Long Term,702,1308986,10+ years,Home Mortgage,Debt Consolidation,24401.7,24,,16,0,548245,1145870,0,0
0370f16a-06e4-4ec0-a381-3fae3b88aaba,5b3a9d7b-cd9a-403b-8460-a73b2cf8e840,111056,Short Term,7490,623371,3 years,Own Home,other,8477.8,13,,12,0,8493,35508,0,0
eee82568-c75f-4ccc-91ce-e6c1eca3651f,6cfb16ad-e575-4f48-87df-b5d97d00bc40,122210,Long Term,,,< 1 year,Rent,Debt Consolidation,8395.72,9.5,41,10,0,104595,257664,0,0
0f5ef8df-ce97-4ed7-9329-102e6be556a3,8106b23b-bfa2-474b-8d36-8f21198e5d34,233794,Short Term,744,1826850,7 years,Home Mortgage,Debt Consolidation,31056.26,22.5,68,12,0,337364,527890,0,0
b0aec5e2-4e75-480e-9978-28cc81f32fa6,90ced4f6-1d6e-4449-808f-1cb6cc5a1603,99999999,Short Term,742,1979439,10+ years,Home Mortgage,Debt Consolidation,13196.26,15.3,65,10,0,708947,917180,0,0
cef055fa-c791-41ed-84af-7ec0dcc840c8,2bfc926f-a884-4dac-9f04-4af7e995478f,337832,Short Term,749,2528539,10+ years,Home Mortgage,Debt Consolidation,21281.9,25.6,,17,0,479712,2257904,0,0
96be6225-ed12-48b5-98ce-87a3ed2fb76f,c1719630-6891-499e-a810-7a0247b1c6ad,99999999,Short Term,734,762014,5 years,Home Mortgage,Debt Consolidation,15557.77,13.8,55,10,0,191406,297110,0,0
bc7d299e-248a-4fa2-944f-55ce4d025329,a90fda20-764f-4512-8ddc-83b7e42d6a83,177628,Short Term,751,7670680,8 years,Home Mortgage,other,27486.54,32.6,,5,0,0,0,0,0
ad85df6d-7368-4988-947f-840de878913f,e2fb4ab5-66b3-4e09-8347-3e09501f4562,374176,Short Term,738,810293,10+ years,Home Mortgage,Debt Consolidation,16205.86,19.7,,18,0,261801,627616,0,0
4263a823-ff59-4a88-82d7-ae0249b3d00a,ceff4e04-ef8d-4153-ba35-a616de141732,306130,Long Term,,,7 years,Rent,Debt Consolidation,12958.38,7,,6,0,130910,274604,0,0
459d2d8b-9b4a-4782-9421-d656606ebbea,ad44fe06-b705-42e5-b31a-4549101f1b43,99999999,Long Term,683,1492640,10+ years,Home Mortgage,Debt Consolidation,27738.29,18.7,,15,0,465177,865964,0,0
8248d8b0-45a9-4128-b784-2f9f91bf08e1,046283ee-9ee0-4641-a70c-31e28c744be2,343948,Short Term,717,1311912,5 years,Rent,Debt Consolidation,19350.74,20.1,25,18,1,317414,459404,1,0
3c2e0ee2-a9d1-45b1-9d96-a3a7b68c75b2,030bb718-1ae6-45d0-99f2-b6a07ec37282,400312,Short Term,710,960355,9 years,Rent,Debt Consolidation,18566.99,14.3,53,6,0,274854,446974,0,0
d37f7dd9-67af-4d0f-9009-e8cf9ee932ca,713adeb1-6296-4d79-a751-cb9b2497bb25,267564,Short Term,710,1107244,10+ years,Home Mortgage,Debt Consolidation,31187.36,19.9,,7,2,326515,533236,1,1
399c28ad-15d9-47e0-b1e6-54aa099208fd,f4c172cb-c027-4db6-8e6c-fec3ca7c3edb,221914,Short Term,,,1 year,Rent,Debt Consolidation,11499.18,12.8,,9,0,223611,317284,0,0
,,,,,,,,,,,,,,,,,
0b0cce4b-ef10-4f2f-a5af-32b75ba9e3ee,63d327bb-c887-44d7-9be9-c90dd0b8c548,381172,Short Term,690,1936480,10+ years,Home Mortgage,Debt Consolidation,18235.25,22.2,13,11,0,271225,495330,0,0
fde9eacf-cac3-4f96-aafe-b277d30c809d,24f71134-eb74-47d5-816c-771166aa2eba,108284,Long Term,693,1215620,7 years,Rent,Debt Consolidation,9106.89,26.6,14,6,0,112708,335522,0,0
d9792210-404d-4606-b4fb-b0497b37751f,99bbbefa-dc4d-4c47-a4d7-323e1dbbdaec,99999999,Short Term,739,1452797,< 1 year,Rent,Debt Consolidation,25665.96,26.4,3,14,0,389139,973170,0,0
e8dbdbb5-11b5-4825-ab7d-6245dafbda32,5a0906af-8ca6-42b0-87df-6a8e742e3d7f,442024,Short Term,707,2290488,< 1 year,Home Mortgage,Debt Consolidation,28440.15,16,48,10,0,321784,486398,0,0
e95397ec-7b14-4256-96eb-e23f8f0113c8,de0bfb66-03d1-4553-8057-fbbf1c73c04e,431486,Long Term,640,847951,6 years,Home Mortgage,Debt Consolidation,16393.58,14,32,10,0,61712,224026,0,0
,,,,,,,,,,,,,,,,,
6f151a84-7728-450d-b065-dda2af7a2c2c,935651ca-f8d0-4808-8d5f-ef0565c3682b,172590,Short Term,744,558942,< 1 year,Rent,moving,1807.28,12.4,,4,0,5092,32362,0,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
5cfd7f4f-25b9-4439-93ff-c87fede83ed8,5d7c0556-89ae-4d05-8fb9-e4872364975d,102410,Short Term,,,10+ years,Home Mortgage,other,23649.87,21.9,,7,3,60610,112134,2,0
7e1f943b-9b78-44bf-92f9-76ecdcb1de58,75d36e1a-562b-478b-b4e1-28515f84f67e,69234,Short Term,722,1354491,5 years,Rent,Other,24945.29,15.4,,12,0,355129,439318,0,0
41fa60ba-7400-4fad-a562-0c58aee68fb8,51cacfcb-1168-4d31-be64-34be8e132638,275374,Short Term,747,2080975,10+ years,Home Mortgage,Debt Consolidation,19769.31,30.2,81,6,0,612921,998184,0,0
d4b0672c-0753-4409-9ab0-a6b6e09ba2cb,6279c982-d539-48f3-aba1-5822904b1220,333960,Long Term,,,8 years,Rent,Debt Consolidation,10927.85,11.9,19,16,0,175731,929104,0,0
bcac6e58-4d19-459f-8c07-6a3a89f9f35d,a2b256b1-838e-41b8-8811-873aa43d254d,178816,Short Term,693,896591,4 years,Rent,other,2854.18,23.4,,8,0,113677,792968,0,0
dcbeb767-0d83-486a-81ef-05b4f106a6fb,23b527c4-fcb1-48bc-b4b1-8c75ea29d79a,185438,Short Term,732,991458,< 1 year,Rent,Debt Consolidation,17350.61,7.7,,6,0,128155,304678,0,0
,,,,,,,,,,,,,,,,,
3dde919a-8677-4aa7-9f2a-a2aaee766b05,1e3a56fa-c1b2-4e36-8251-1890ff7b2b82,99999999,Short Term,737,2666916,2 years,Home Mortgage,Debt Consolidation,65339.48,14.8,9,16,0,556947,899426,0,0
4288c901-b2f2-483e-ba2a-f062866e75d7,63fa676e-8d08-411a-8163-a4db756b538a,491106,Long Term,658,1349551,10+ years,Home Mortgage,Debt Consolidation,19793.44,16.3,,19,0,363394,1492106,0,0
ccd8bdf7-3eda-4df3-86a0-b4d797bfb853,7dc70f39-8b28-4dfe-9637-aa06f143cc84,47828,Short Term,706,304228,2 years,Rent,Business Loan,1878.72,8.2,,8,0,41040,54362,0,0
649f69d8-e716-47c4-9e13-d3291ab465d1,332d82f9-5128-4a9b-8374-28404cf1393b,99999999,Short Term,743,949335,,Rent,Debt Consolidation,17720.92,39.9,28,9,0,204136,580800,0,0
1b16d41f-65ac-43c9-a1fb-fd38fd035e4c,6dee18df-8e16-41f5-a21e-62a33571ce69,99999999,Short Term,741,2501863,10+ years,Home Mortgage,Home Improvements,23142.19,25,8,13,0,161215,309562,0,0
5143abff-2e95-4ab6-95e5-f8a7fba565bf,dc28e968-0167-43b4-b9a4-e7a71003248b,325886,Short Term,720,719207,3 years,Own Home,Debt Consolidation,11087.64,14.7,29,6,0,147744,244398,0,0
452f6f26-1a3f-468d-ad9a-4de6f554ca52,48009d40-3850-427d-8669-c66eac4b2dfc,99999999,Short Term,747,478800,10+ years,Home Mortgage,Debt Consolidation,7393.47,19.8,,10,0,132886,680790,0,0
18061628-6494-4a21-ae58-4ff7ed0eeae0,3042e026-64d7-44b7-8196-6ef3d1436e64,437008,Long Term,,,5 years,Home Mortgage,Debt Consolidation,30408.36,12.5,13,15,0,411540,719818,0,0
8a14293c-93c0-4811-a767-d7914f34ad7e,3ba6f56f-c80b-4b0f-a3a4-30375f317499,350966,Long Term,,,10+ years,Rent,other,13908.57,8,,11,0,110808,448646,0,0
85e643d9-3027-409c-9dc7-2f0a88462f67,e3561d4a-bad6-4b34-8a3f-fa699b32643e,617606,Short Term,745,2914562,7 years,Home Mortgage,Debt Consolidation,67034.85,14.5,,16,0,4091042,8153200,0,0
1f83adf5-6883-4687-88a6-9401d4946e99,ebe48e7f-d40c-4fc3-a016-5e77bafe4e6b,176990,Short Term,749,764256,2 years,Rent,Debt Consolidation,6432.64,12,,11,0,142709,376398,0,0
9b27050d-781b-4351-adc6-63772f6696e0,b0239ac7-c700-4b04-a970-a4633023a84f,161304,Short Term,685,384294,2 years,Rent,Buy a Car,9895.58,8.9,,5,0,41211,77858,0,0
57dd083d-42b4-4dfe-939c-9cda31eef4be,068217ad-b927-4ebf-8aac-e49dff46e53e,322278,Long Term,715,1113324,10+ years,Own Home,Home Improvements,12246.64,17,,8,0,105108,248908,0,0
1fee5d6c-d24a-4d67-a6c5-8bb9c8c9e071,34ed40c0-4c93-4db7-93d2-9efc7997b329,172810,Short Term,724,932805,5 years,Rent,Debt Consolidation,19083.79,19.3,58,12,0,342551,626582,0,0
,,,,,,,,,,,,,,,,,
66389324-65e4-4c28-9e39-07d9aad35def,dcce7f12-67b8-4c75-bcd9-2f75d32b6de5,170324,Short Term,720,1037267,10+ years,Rent,Debt Consolidation,5454.33,32.1,43,3,0,182077,259952,0,0
823fd2db-38d9-4fa1-9228-070a7d627994,9ab03e0f-714c-4b2f-9381-f9720050e3ef,669042,Short Term,688,1540824,10+ years,Home Mortgage,Debt Consolidation,27092.86,16.8,,16,1,616398,1108294,1,0
8e1f0719-0152-4ed7-8b94-c02713a89575,c289f477-dd55-4af4-a31a-06ac355e9bc3,99999999,Short Term,746,1526992,2 years,Rent,Debt Consolidation,7482.2,19.8,,21,0,313785,1507572,0,0
73c1c6e4-18af-4fdd-96a3-94da94379a37,684f2bba-1a4a-4757-901b-13ba734ec7f3,448888,Long Term,700,973864,10+ years,Home Mortgage,Debt Consolidation,22155.52,17.2,,10,0,173869,374924,0,0
5a69ea7e-eb51-40da-a408-b97ee86378db,856b7cc3-d836-4100-900f-1e24e001af71,653048,Long Term,649,1455476,8 years,Home Mortgage,Home Improvements,7653.39,11.8,,4,0,94924,118822,0,0
,,,,,,,,,,,,,,,,,
3e5a2f30-41e3-4ffb-aa86-ba5845cd13cf,92a625fb-68a3-4332-b2cf-10d1f68485ec,329010,Long Term,702,1610155,10+ years,Home Mortgage,Debt Consolidation,24554.84,14.4,45,9,0,117211,374946,0,0
e328f5e1-aa70-4220-8cdd-a95062bf7073,2dabb141-a1b7-4b85-96d0-ab3cdce9f0d9,99999999,Short Term,745,1713420,10+ years,Rent,Debt Consolidation,6625.3,33.1,,8,0,44688,522588,0,0
86c9cb66-e92a-409a-af33-13cb8558c286,21110a73-7dd5-4d4f-8b9a-3ee343f4a75e,517396,Long Term,,,10+ years,Rent,Debt Consolidation,18743.31,13.5,,14,0,50901,1178672,0,0
0b97d988-5768-4ff8-80a2-a6082397a946,75a9c875-cb07-45ef-bf66-fdba7bd958c7,619256,Long Term,730,1898860,10+ years,Rent,Debt Consolidation,21678.81,28.6,25,20,0,591755,1779712,0,0
5259f19c-9b03-40b3-9024-cf4198e236ae,abb73f47-da40-4095-a1d8-bfa9f4d0455d,394900,Long Term,702,1231542,10+ years,Home Mortgage,Home Improvements,26580.81,33.8,39,18,0,675051,1494526,0,0
de687a97-5f4c-4797-98f7-01c063ce8231,f8240ba3-afe2-4108-9a78-a070c423330c,110550,Short Term,695,1718550,< 1 year,Own Home,other,19190.57,17.8,,11,0,266342,671880,0,0
720eb131-b29d-4b8a-82f1-d57ed915c065,f6ff1ca7-3f2a-4366-a287-29631764963a,690844,Short Term,747,1617983,10+ years,Home Mortgage,Debt Consolidation,18337.28,31,,22,0,633023,2118424,0,0
c8db376b-19cb-48de-ac87-86fbc191c6ca,46ce638b-3e16-4e4f-b1c4-cc0cd5493179,99999999,Short Term,728,775276,3 years,Rent,Debt Consolidation,14536.52,9.8,,15,0,334628,646844,0,0
55f15bb2-d03b-40b2-a75f-6aac6c56541d,0560d04f-1490-4d2c-bdc5-0f6fdb3c31b0,389510,Long Term,,,2 years,Home Mortgage,Debt Consolidation,25715.17,16.2,,19,1,571121,954250,0,1
503e909d-f23a-4305-93eb-496b73b6f0f3,d04634b5-ea6c-40b9-843f-78b3a50ace06,326810,Short Term,723,978424,6 years,Home Mortgage,Home Improvements,14839.38,14.6,,13,0,162659,412148,0,0
728420fc-045e-4369-9aff-207552c71244,4937db2f-d52d-4fe1-b0dd-72d144d2fc24,99999999,Short Term,734,1358329,10+ years,Home Mortgage,Debt Consolidation,24449.96,16.9,,8,0,283271,373164,0,0
30834029-1374-4eeb-b74e-e5eba8543f19,e2d32e37-f882-4775-9d24-b8ad576a3e5a,556006,Long Term,677,1248471,10+ years,Own Home,Debt Consolidation,12068.42,18.6,,6,0,507604,720280,0,0
4453aef8-cf3d-48b4-94b0-3fcd4f55735c,e2190425-a83d-47a3-90d2-96d6354b4b92,630234,Short Term,712,1652316,10+ years,Rent,Debt Consolidation,20378.45,24.9,,9,0,178999,265716,0,0
86ada1d0-88a5-435b-a904-b0ed0b572646,b67bc4c3-fa96-429e-a62e-ffdcdaad1596,351252,Long Term,714,948005,2 years,Rent,Debt Consolidation,14062.09,11.1,73,8,0,50825,127402,0,0
642fc878-8320-4e11-9754-edb70c38fcb1,b2e6a695-2a19-4a9c-8c97-66ccd9e2db3d,175076,Short Term,740,880384,5 years,Rent,Debt Consolidation,7043.11,20,,5,2,90288,312114,1,1
151b5fca-43e3-45f2-a7ae-e003ef051bba,8e3c56f7-0f92-46ad-ac9f-b890fc4cd51f,336402,Long Term,,,3 years,Home Mortgage,Home Improvements,20780.87,8.1,,10,0,341240,462132,0,0
589922d7-60f6-4f75-91eb-57188e02b7f8,24982231-db1e-4a1b-96a7-1a0d6b240516,446600,Long Term,710,1349950,10+ years,Home Mortgage,Debt Consolidation,41623.3,15,,18,0,448324,1121186,0,0
e9519fd3-b384-434d-bd65-9123feaea7ae,602892a4-ec7a-4205-9535-f05326c5a935,99999999,Short Term,739,1010325,9 years,Rent,Debt Consolidation,20711.71,16.8,,12,1,297654,445280,0,1
476359a5-5d98-40c0-a123-8194bbe9d154,c0582b39-b15f-499c-be47-1faaac23dce0,431288,Long Term,743,1240662,< 1 year,Own Home,Debt Consolidation,12199.9,21,,24,0,357979,1936968,0,0
7c9abb2e-3698-44d8-b6a4-889faf18ac92,2890c770-8e4f-47e2-b7c3-9f279adf8028,99999999,Short Term,740,583452,7 years,Rent,Other,4609.21,14.6,,16,0,273410,1394624,0,0
395f3d04-b821-4b99-96e6-17b2ba3222f4,3d6747e1-3ee6-418c-abb7-d98709a32bd5,64966,Short Term,,,3 years,Own Home,Debt Consolidation,23760.45,4.8,,7,0,137161,365948,0,0
bbd909a2-84d5-4a78-86f1-f75917b7474f,bf969f04-c8f1-4a3b-9110-4d0a3d419c66,99999999,Short Term,735,1060257,,Home Mortgage,Debt Consolidation,13960.06,14.5,52,10,1,193135,329362,1,0
67657eed-342e-4465-a7ed-44507908f30c,668e0349-3b6a-49c2-83d4-dcd470e89dc9,629926,Short Term,728,3108704,4 years,Home Mortgage,Home Improvements,60101.56,25.5,54,25,0,288591,1427998,0,0
33191d9a-a749-4e5c-bb6f-e0c67cd0ff16,cf4bccfa-9e69-4677-9ab7-58a327949fb8,223806,Short Term,724,1159722,9 years,Home Mortgage,Debt Consolidation,19425.41,8.1,66,9,1,208297,438548,1,0
53abab8f-750b-4460-aa0d-9e0118193fb9,7977017a-afb8-4706-99fd-5033f48ae45b,56210,Short Term,698,1397830,5 years,Rent,Debt Consolidation,18987.08,16.9,,12,0,315324,382316,0,0
